AveragePrice,Total Volume,type,region,month
1.22,2986.31,1,23,4
1.4,2863.95,1,23,4
1.41,1886.22,1,23,4
1.43,1682.3,1,23,4
1.32,2136.97,1,23,3
1.51,1883.74,1,23,3
1.08,3691.76,1,23,3
0.96,3033.63,1,23,3
1.69,1081.74,1,23,2
1.64,897.77,1,23,2
1.72,1023.51,1,23,2
1.59,1259.46,1,23,2
1.55,1293.69,1,23,1
1.49,1929.38,1,23,1
1.85,1241.24,1,23,1
1.68,1460.66,1,23,1
1.74,1057.26,1,23,1
1.17,3329.28,1,24,12
1.17,4166.56,1,24,12
1.37,3471.8,1,24,12
1.52,4028.26,1,24,12
1.6,2084.95,1,24,11
1.6,2157.46,1,24,11
1.55,3847.1,1,24,11
1.64,3297.5,1,24,11
1.58,385.55,1,24,10
1.58,542.85,1,24,10
1.52,991.33,1,24,10
1.45,1613.43,1,24,10
1.49,472.82,1,24,10
1.43,1041.31,1,24,9
1.36,3632.29,1,24,9
1.36,3994.86,1,24,9
1.36,6149.19,1,24,9
1.36,3603.58,1,24,8
1.34,5381.19,1,24,8
1.34,6720.9,1,24,8
1.33,3513.86,1,24,8
1.22,4361.66,1,24,7
1.19,6019.75,1,24,7
1.33,4714.49,1,24,7
1.49,4918.83,1,24,7
1.24,6525.8,1,24,7
1.39,4836.08,1,24,6
1.29,5180.22,1,24,6
1.3,4524.0,1,24,6
1.29,4859.13,1,24,6
1.27,5931.42,1,24,5
1.4,5366.43,1,24,5
1.42,6346.82,1,24,5
1.48,4317.01,1,24,5
1.43,4107.48,1,24,5
1.39,6498.57,1,24,4
1.57,2548.55,1,24,4
1.33,4177.97,1,24,4
1.32,4136.14,1,24,4
1.33,3982.06,1,24,3
1.33,3445.84,1,24,3
1.3,3678.06,1,24,3
1.49,2403.4,1,24,3
1.51,2199.14,1,24,2
1.4,2774.54,1,24,2
1.45,3336.03,1,24,2
1.44,3152.51,1,24,2
1.54,1844.79,1,24,1
1.42,3020.48,1,24,1
1.49,2528.26,1,24,1
1.52,4664.6,1,24,1
1.24,15211.54,1,24,1
1.68,72923.61,1,25,12
1.46,77030.91,1,25,12
1.46,86740.86,1,25,12
1.59,83334.43,1,25,12
1.7,86492.45,1,25,11
1.46,113766.24,1,25,11
1.53,106921.43,1,25,11
1.48,134399.76,1,25,11
1.78,97718.73,1,25,10
1.37,125288.5,1,25,10
1.49,111504.63,1,25,10
1.34,136026.05,1,25,10
1.86,89438.27,1,25,10
1.74,107211.26,1,25,9
1.74,108615.07,1,25,9
1.5,140233.78,1,25,9
1.52,139031.27,1,25,9
1.51,121291.96,1,25,8
1.65,122874.61,1,25,8
1.62,112079.18,1,25,8
1.49,134739.2,1,25,8
1.56,113650.17,1,25,7
1.75,103128.79,1,25,7
1.59,118719.38,1,25,7
1.6,105955.43,1,25,7
1.52,106192.85,1,25,7
1.51,106015.19,1,25,6
1.36,112443.19,1,25,6
1.46,112023.04,1,25,6
1.37,121790.25,1,25,6
1.46,110144.07,1,25,5
1.37,109558.94,1,25,5
1.48,96681.58,1,25,5
1.39,103093.15,1,25,5
1.55,97128.22,1,25,5
1.5,104046.63,1,25,4
1.22,126949.67,1,25,4
1.18,143035.65,1,25,4
1.58,81780.18,1,25,4
1.4,86908.34,1,25,3
1.37,81394.4,1,25,3
1.4,91287.93,1,25,3
1.44,82249.97,1,25,3
1.58,60098.19,1,25,2
1.57,59602.55,1,25,2
1.52,66026.03,1,25,2
1.52,70234.9,1,25,2
1.47,71803.09,1,25,1
1.54,72219.0,1,25,1
1.59,57822.5,1,25,1
1.46,76440.12,1,25,1
1.54,64689.53,1,25,1
1.5,3223.64,1,26,12
1.05,4534.36,1,26,12
1.02,5039.91,1,26,12
0.83,8502.78,1,26,12
1.44,5824.66,1,26,11
0.8,14848.98,1,26,11
0.98,11863.79,1,26,11
0.88,14545.51,1,26,11
1.68,6293.04,1,26,10
0.82,13219.08,1,26,10
1.05,8007.21,1,26,10
0.68,16638.93,1,26,10
1.74,4636.33,1,26,10
1.72,4411.99,1,26,9
1.5,6309.42,1,26,9
0.93,14786.96,1,26,9
0.93,16110.05,1,26,9
1.3,9481.1,1,26,8
1.48,9322.85,1,26,8
1.48,9978.31,1,26,8
1.19,13685.61,1,26,8
1.11,12337.37,1,26,7
1.77,7162.2,1,26,7
1.2,11534.1,1,26,7
1.35,10013.26,1,26,7
0.89,15605.42,1,26,7
1.18,9785.03,1,26,6
0.86,14368.37,1,26,6
1.31,11428.18,1,26,6
1.08,13135.08,1,26,6
1.16,11609.26,1,26,5
1.16,11734.73,1,26,5
1.26,14199.98,1,26,5
0.94,16049.96,1,26,5
1.45,8547.72,1,26,5
1.18,11773.05,1,26,4
0.86,28242.04,1,26,4
0.85,30449.23,1,26,4
1.59,6681.85,1,26,4
1.46,7913.84,1,26,3
1.53,6926.91,1,26,3
1.32,12819.92,1,26,3
1.32,11949.2,1,26,3
1.53,5288.17,1,26,2
1.49,4856.96,1,26,2
1.42,5590.9,1,26,2
1.4,5805.78,1,26,2
1.39,5767.66,1,26,1
1.37,6554.54,1,26,1
1.51,5750.49,1,26,1
1.53,4746.74,1,26,1
1.42,5741.19,1,26,1
1.41,3918.94,1,27,12
1.43,2560.46,1,27,12
1.51,2516.58,1,27,12
1.55,2945.91,1,27,12
1.48,2425.61,1,27,11
1.55,3713.49,1,27,11
1.51,5038.15,1,27,11
1.66,3968.96,1,27,11
1.59,3649.01,1,27,10
1.51,2300.83,1,27,10
1.68,2886.0,1,27,10
1.91,994.05,1,27,10
1.72,1263.25,1,27,10
1.5,3382.35,1,27,9
1.4,3088.88,1,27,9
1.42,3703.61,1,27,9
1.52,4206.78,1,27,9
1.49,3743.27,1,27,8
1.56,3603.85,1,27,8
1.55,5197.45,1,27,8
1.55,4968.45,1,27,8
1.41,5187.23,1,27,7
1.41,4106.49,1,27,7
1.34,5190.83,1,27,7
1.3,4258.8,1,27,7
1.18,3290.05,1,27,7
1.3,4842.27,1,27,6
1.25,4623.06,1,27,6
1.73,1325.91,1,27,6
1.68,1388.5,1,27,6
1.8,1035.0,1,27,5
1.58,1581.74,1,27,5
1.44,3075.57,1,27,5
1.47,4828.24,1,27,5
1.44,5262.04,1,27,5
1.44,4462.14,1,27,4
1.45,3885.61,1,27,4
1.27,4008.89,1,27,4
1.31,3140.08,1,27,4
1.26,3468.78,1,27,3
1.26,3553.39,1,27,3
1.27,4261.47,1,27,3
1.37,2612.54,1,27,3
1.44,2807.6,1,27,2
1.54,2500.35,1,27,2
1.46,3416.04,1,27,2
1.41,2672.99,1,27,2
1.43,3211.24,1,27,1
1.34,3903.11,1,27,1
1.48,3180.64,1,27,1
1.52,2774.1,1,27,1
1.52,2906.1,1,27,1
2.17,37438.54,1,28,12
1.99,51329.63,1,28,12
2.22,32658.97,1,28,12
2.04,45383.62,1,28,12
2.38,29117.76,1,28,11
2.04,48364.4,1,28,11
2.65,28406.0,1,28,11
2.46,25247.34,1,28,11
2.25,25450.53,1,28,10
2.1,8442.79,1,28,10
2.33,17837.78,1,28,10
2.3,26463.29,1,28,10
2.41,35543.08,1,28,10
2.34,31716.46,1,28,9
2.36,45701.82,1,28,9
2.06,70119.57,1,28,9
2.15,45204.38,1,28,9
2.32,19375.8,1,28,8
2.16,30583.43,1,28,8
2.27,25308.77,1,28,8
2.37,27155.2,1,28,8
2.41,24047.65,1,28,7
2.32,29300.63,1,28,7
2.4,55607.08,1,28,7
2.33,50300.29,1,28,7
2.28,46314.26,1,28,7
2.23,38645.77,1,28,6
2.26,37403.19,1,28,6
1.94,28758.83,1,28,6
2.15,31807.14,1,28,6
2.15,34505.47,1,28,5
2.01,44794.06,1,28,5
2.02,34788.28,1,28,5
2.0,39638.67,1,28,5
2.16,54477.59,1,28,5
2.11,50334.94,1,28,4
1.98,40280.96,1,28,4
2.2,30461.39,1,28,4
2.08,47308.85,1,28,4
2.12,35908.78,1,28,3
1.92,31916.68,1,28,3
1.96,33409.96,1,28,3
1.86,41547.14,1,28,3
1.96,32608.62,1,28,2
1.9,26230.35,1,28,2
2.11,28290.46,1,28,2
1.95,30482.41,1,28,2
1.83,24749.38,1,28,1
2.09,28121.46,1,28,1
1.93,20475.96,1,28,1
1.54,34629.36,1,28,1
1.61,21072.22,1,28,1
2.0,109788.24,1,29,12
1.94,113583.14,1,29,12
2.01,106002.64,1,29,12
2.0,117562.6,1,29,12
2.13,85024.33,1,29,11
1.93,119375.15,1,29,11
2.13,82987.85,1,29,11
2.07,89099.08,1,29,11
1.96,72130.37,1,29,10
1.7,57081.84,1,29,10
1.86,73430.26,1,29,10
1.91,87711.53,1,29,10
1.99,100529.39,1,29,10
1.96,111261.71,1,29,9
2.04,137076.37,1,29,9
1.95,165386.89,1,29,9
1.92,128284.46,1,29,9
1.84,71636.65,1,29,8
1.75,106119.98,1,29,8
1.85,76276.8,1,29,8
1.88,87942.88,1,29,8
1.87,73835.93,1,29,7
1.89,88923.85,1,29,7
2.07,149636.3,1,29,7
1.99,131639.67,1,29,7
1.86,152428.41,1,29,7
1.91,115923.75,1,29,6
1.9,116678.91,1,29,6
1.71,93841.12,1,29,6
1.79,102940.66,1,29,6
1.87,111097.01,1,29,5
1.81,134280.15,1,29,5
1.79,112278.17,1,29,5
1.78,123022.55,1,29,5
1.94,151476.61,1,29,5
1.9,151219.06,1,29,4
1.84,119446.75,1,29,4
1.88,114275.61,1,29,4
1.88,124627.43,1,29,4
1.85,114767.54,1,29,3
1.75,104018.17,1,29,3
1.75,103718.78,1,29,3
1.79,113859.82,1,29,3
1.8,109507.5,1,29,2
1.77,87442.77,1,29,2
1.95,83662.7,1,29,2
1.9,96595.25,1,29,2
1.73,87698.15,1,29,1
1.82,89368.59,1,29,1
1.67,76290.32,1,29,1
1.52,99539.08,1,29,1
1.54,79900.43,1,29,1
1.9,10968.74,1,30,12
1.95,7450.03,1,30,12
1.85,10526.21,1,30,12
1.96,8741.54,1,30,12
1.84,8724.65,1,30,11
1.81,9539.41,1,30,11
1.79,10725.45,1,30,11
1.84,12574.7,1,30,11
1.65,7404.92,1,30,10
1.75,11324.45,1,30,10
1.49,8965.14,1,30,10
1.56,10289.97,1,30,10
1.58,12400.93,1,30,10
1.51,14401.06,1,30,9
1.66,11836.41,1,30,9
1.65,17561.31,1,30,9
1.58,13039.44,1,30,9
1.51,8866.2,1,30,8
1.43,11826.44,1,30,8
1.4,8519.17,1,30,8
1.28,5685.2,1,30,8
1.1,4845.69,1,30,7
1.13,5882.29,1,30,7
1.47,12521.46,1,30,7
1.45,14482.73,1,30,7
1.33,29132.17,1,30,7
1.46,12472.06,1,30,6
1.42,10848.56,1,30,6
0.99,4574.17,1,30,6
1.04,5130.06,1,30,6
1.19,4901.16,1,30,5
1.26,7645.75,1,30,5
1.22,5778.15,1,30,5
1.63,11801.47,1,30,5
1.62,11626.48,1,30,5
1.69,13226.51,1,30,4
1.6,12342.22,1,30,4
1.5,13624.67,1,30,4
1.61,8175.69,1,30,4
1.61,12855.46,1,30,3
1.67,11336.93,1,30,3
1.63,10985.53,1,30,3
1.68,10184.27,1,30,3
1.64,9920.46,1,30,2
1.64,9227.72,1,30,2
1.66,10158.92,1,30,2
1.67,9790.85,1,30,2
1.65,9140.79,1,30,1
1.67,11214.42,1,30,1
1.55,10459.56,1,30,1
1.66,10525.16,1,30,1
1.63,8936.72,1,30,1
1.27,5601.65,1,31,12
1.26,5670.99,1,31,12
1.4,5860.1,1,31,12
1.46,5320.93,1,31,12
1.47,4543.09,1,31,11
1.53,5481.72,1,31,11
1.53,6791.4,1,31,11
1.56,6077.14,1,31,11
1.56,3758.96,1,31,10
1.5,4025.09,1,31,10
1.44,2930.31,1,31,10
2.0,3382.0,1,31,10
2.3,3772.67,1,31,10
2.03,3985.23,1,31,9
1.4,7833.25,1,31,9
1.47,7565.44,1,31,9
1.85,6266.14,1,31,9
1.8,6294.99,1,31,8
1.85,6359.75,1,31,8
1.88,6737.38,1,31,8
1.9,6740.73,1,31,8
1.84,7013.82,1,31,7
1.81,8411.92,1,31,7
1.9,6345.68,1,31,7
1.53,9912.51,1,31,7
1.32,9029.86,1,31,7
1.64,6955.34,1,31,6
1.51,6725.85,1,31,6
1.58,6084.04,1,31,6
1.51,6376.64,1,31,6
1.47,7278.69,1,31,5
1.59,6642.88,1,31,5
1.64,5418.84,1,31,5
1.68,5598.49,1,31,5
1.6,5699.71,1,31,5
1.61,6013.98,1,31,4
1.64,5604.81,1,31,4
1.51,5190.56,1,31,4
1.56,5754.88,1,31,4
1.6,5298.14,1,31,3
1.57,4356.15,1,31,3
1.52,5651.13,1,31,3
1.74,3787.95,1,31,3
1.78,4143.52,1,31,2
1.67,3724.91,1,31,2
1.69,4079.97,1,31,2
1.7,3886.64,1,31,2
1.76,4059.35,1,31,1
1.59,4767.81,1,31,1
1.77,3490.69,1,31,1
1.75,3858.1,1,31,1
1.33,9387.91,1,31,1
1.9,11376.97,1,32,12
1.87,10810.89,1,32,12
2.04,8663.02,1,32,12
2.01,10385.65,1,32,12
2.18,7896.69,1,32,11
1.9,11621.1,1,32,11
2.45,6285.53,1,32,11
2.32,7734.59,1,32,11
2.39,6531.71,1,32,10
2.06,4580.38,1,32,10
2.26,6276.25,1,32,10
2.17,6701.46,1,32,10
2.23,6865.93,1,32,10
2.24,9520.79,1,32,9
2.18,12536.03,1,32,9
2.08,15403.19,1,32,9
2.04,12126.24,1,32,9
2.06,6321.4,1,32,8
1.87,10605.21,1,32,8
2.06,6968.81,1,32,8
2.04,9269.42,1,32,8
2.2,7431.86,1,32,7
2.07,7958.25,1,32,7
2.16,13247.34,1,32,7
2.15,10301.6,1,32,7
2.16,10437.32,1,32,7
2.16,9455.24,1,32,6
2.19,10778.24,1,32,6
1.85,9058.23,1,32,6
1.91,9901.74,1,32,6
2.07,10738.68,1,32,5
1.97,11516.4,1,32,5
1.98,10923.26,1,32,5
1.86,8514.81,1,32,5
1.87,13101.38,1,32,5
1.9,14651.93,1,32,4
1.89,11963.98,1,32,4
1.95,10787.78,1,32,4
1.81,13620.12,1,32,4
1.95,10596.57,1,32,3
1.75,8420.43,1,32,3
1.59,11340.53,1,32,3
1.53,16463.5,1,32,3
1.62,13804.29,1,32,2
1.79,9168.4,1,32,2
2.07,5952.62,1,32,2
1.86,9387.43,1,32,2
1.53,11396.43,1,32,1
1.81,11722.26,1,32,1
1.68,8382.56,1,32,1
1.37,13336.18,1,32,1
1.53,8788.89,1,32,1
1.85,8657.87,1,33,12
1.83,6977.44,1,33,12
1.83,8087.23,1,33,12
1.96,7009.95,1,33,12
2.01,6470.08,1,33,11
2.01,8076.24,1,33,11
1.86,11446.65,1,33,11
2.35,8304.78,1,33,11
2.62,5394.03,1,33,10
2.22,6017.53,1,33,10
2.04,8551.32,1,33,10
2.4,5962.78,1,33,10
2.62,5380.03,1,33,10
2.47,5578.01,1,33,9
2.13,7887.03,1,33,9
2.16,8839.2,1,33,9
2.15,8914.06,1,33,9
2.18,8525.59,1,33,8
2.08,9183.92,1,33,8
2.13,9220.95,1,33,8
2.13,9649.24,1,33,8
2.19,10363.16,1,33,7
2.08,11457.48,1,33,7
1.77,14216.44,1,33,7
1.82,13993.22,1,33,7
1.65,14055.26,1,33,7
1.66,13866.31,1,33,6
1.69,17096.49,1,33,6
1.51,14349.12,1,33,6
1.52,12699.87,1,33,6
1.47,19187.81,1,33,5
1.52,14664.1,1,33,5
1.37,23075.45,1,33,5
1.41,14187.6,1,33,5
1.3,19517.25,1,33,5
1.39,33498.69,1,33,4
1.53,18395.17,1,33,4
1.38,13919.54,1,33,4
1.25,13281.61,1,33,4
1.54,11321.14,1,33,3
1.57,10097.84,1,33,3
1.47,11203.89,1,33,3
1.48,12436.96,1,33,3
1.52,10666.36,1,33,2
1.63,9223.0,1,33,2
1.34,12060.32,1,33,2
1.6,9473.34,1,33,2
1.53,8134.79,1,33,1
1.61,9059.12,1,33,1
1.46,10926.61,1,33,1
1.35,13145.55,1,33,1
1.61,10650.66,1,33,1
1.48,7784.0,1,34,12
1.48,6429.27,1,34,12
1.52,7774.07,1,34,12
1.53,7908.69,1,34,12
1.53,6723.98,1,34,11
1.53,7498.33,1,34,11
1.53,7864.22,1,34,11
1.53,8022.27,1,34,11
1.54,8707.36,1,34,10
1.52,8896.5,1,34,10
1.53,9213.3,1,34,10
1.51,9599.33,1,34,10
1.53,10005.59,1,34,10
1.53,8814.22,1,34,9
1.51,7587.7,1,34,9
1.49,6094.84,1,34,9
1.53,5272.87,1,34,9
1.52,4650.34,1,34,8
1.54,5441.24,1,34,8
1.54,5960.37,1,34,8
1.54,5082.89,1,34,8
1.49,6155.8,1,34,7
1.46,5495.34,1,34,7
1.44,5896.38,1,34,7
1.49,2672.71,1,34,7
1.47,3486.32,1,34,7
1.48,5570.89,1,34,6
1.43,7345.74,1,34,6
1.47,5885.34,1,34,6
1.49,5639.69,1,34,6
1.49,7189.09,1,34,5
1.42,1978.61,1,34,5
1.41,2139.33,1,34,5
1.31,2124.35,1,34,5
1.42,2119.08,1,34,5
1.48,1541.74,1,34,4
1.48,1614.86,1,34,4
1.35,1159.5,1,34,4
1.43,1015.29,1,34,4
1.18,1702.84,1,34,3
1.2,1237.02,1,34,3
1.15,1479.81,1,34,3
1.37,867.18,1,34,3
1.54,879.94,1,34,2
1.33,1256.47,1,34,2
1.38,1238.86,1,34,2
1.45,992.32,1,34,2
1.3,1241.84,1,34,1
1.16,1940.08,1,34,1
1.45,1219.69,1,34,1
1.4,1314.78,1,34,1
1.44,911.96,1,34,1
1.55,43291.45,1,35,12
1.6,41255.97,1,35,12
1.71,43540.93,1,35,12
1.7,43160.92,1,35,12
1.69,45636.25,1,35,11
1.63,50911.0,1,35,11
1.74,51861.03,1,35,11
1.76,43201.25,1,35,11
1.8,33702.09,1,35,10
1.55,36280.49,1,35,10
1.67,33832.86,1,35,10
1.55,45120.49,1,35,10
1.76,47384.06,1,35,10
1.87,44993.62,1,35,9
1.78,43823.87,1,35,9
1.86,46267.04,1,35,9
1.76,52999.19,1,35,9
1.67,54112.35,1,35,8
1.8,51545.86,1,35,8
1.82,53866.63,1,35,8
1.81,52811.38,1,35,8
1.72,53685.87,1,35,7
1.63,56114.01,1,35,7
1.76,46645.35,1,35,7
1.7,48278.48,1,35,7
1.63,50608.69,1,35,7
1.63,52284.1,1,35,6
1.63,57957.05,1,35,6
1.63,51075.07,1,35,6
1.68,54947.33,1,35,6
1.76,40907.26,1,35,5
1.63,53325.35,1,35,5
1.65,47778.34,1,35,5
1.58,54825.59,1,35,5
1.59,42077.45,1,35,5
1.29,61993.61,1,35,4
1.57,42572.64,1,35,4
1.36,57602.01,1,35,4
1.45,46543.64,1,35,4
1.45,47440.66,1,35,3
1.44,48042.77,1,35,3
1.54,41060.75,1,35,3
1.76,35593.76,1,35,3
1.39,51756.47,1,35,2
1.34,51258.32,1,35,2
1.68,36769.77,1,35,2
1.57,37624.17,1,35,2
1.55,40874.22,1,35,1
1.33,56919.22,1,35,1
1.47,50053.55,1,35,1
1.63,41956.88,1,35,1
1.5,38955.86,1,35,1
0.68,72161.05,1,36,12
0.99,35326.04,1,36,12
1.45,19755.49,1,36,12
1.46,26063.62,1,36,12
1.39,26868.47,1,36,11
1.41,31252.69,1,36,11
2.16,18792.52,1,36,11
1.79,25232.75,1,36,11
2.55,7136.88,1,36,10
2.1,7817.32,1,36,10
1.4,26243.63,1,36,10
1.39,18266.3,1,36,10
1.21,26444.58,1,36,10
1.57,15562.86,1,36,9
1.46,24816.08,1,36,9
1.22,43084.05,1,36,9
1.34,38353.11,1,36,9
2.06,21628.4,1,36,8
1.67,25714.0,1,36,8
1.74,29526.94,1,36,8
1.58,28823.92,1,36,8
1.64,30036.81,1,36,7
2.25,20483.39,1,36,7
1.86,29018.17,1,36,7
1.66,27248.92,1,36,7
1.33,45380.46,1,36,7
1.42,36278.04,1,36,6
1.23,49843.09,1,36,6
1.67,25140.3,1,36,6
1.66,29171.54,1,36,6
1.44,34897.73,1,36,5
1.22,56942.79,1,36,5
1.61,28745.81,1,36,5
1.19,40105.0,1,36,5
1.03,44515.8,1,36,5
1.39,38186.89,1,36,4
1.64,19825.05,1,36,4
0.96,81224.11,1,36,4
1.3,35447.47,1,36,4
1.33,30826.41,1,36,3
0.87,96171.26,1,36,3
1.13,38889.87,1,36,3
1.29,29351.99,1,36,3
1.89,12313.5,1,36,2
1.76,13209.42,1,36,2
0.9,63682.51,1,36,2
1.12,30022.42,1,36,2
1.35,24571.97,1,36,1
1.6,17724.75,1,36,1
1.22,29446.62,1,36,1
1.25,30581.35,1,36,1
1.44,28250.84,1,36,1
1.6,8198.42,1,37,12
1.6,6604.78,1,37,12
1.63,7685.91,1,37,12
2.01,7632.36,1,37,12
2.01,9854.3,1,37,11
1.87,12021.69,1,37,11
1.85,10276.83,1,37,11
1.85,13651.72,1,37,11
1.83,13196.5,1,37,10
1.69,14742.89,1,37,10
1.69,13121.67,1,37,10
1.65,14282.79,1,37,10
1.87,10464.63,1,37,10
1.81,12807.68,1,37,9
1.85,12131.33,1,37,9
1.77,15909.84,1,37,9
1.83,14951.65,1,37,9
1.79,14753.18,1,37,8
1.83,15042.9,1,37,8
1.84,11554.22,1,37,8
1.65,15800.5,1,37,8
1.68,15250.82,1,37,7
1.72,15012.57,1,37,7
1.76,12786.12,1,37,7
1.87,10162.11,1,37,7
1.88,9151.31,1,37,7
1.72,9221.49,1,37,6
1.78,8904.41,1,37,6
1.7,9781.95,1,37,6
1.58,10195.92,1,37,6
1.8,8580.11,1,37,5
1.33,8390.24,1,37,5
1.66,6628.06,1,37,5
1.65,6930.97,1,37,5
1.59,6514.47,1,37,5
1.61,5854.3,1,37,4
1.49,6440.23,1,37,4
1.33,7370.7,1,37,4
1.73,4879.21,1,37,4
1.43,5902.81,1,37,3
1.42,5259.38,1,37,3
1.54,5341.4,1,37,3
1.79,3720.67,1,37,3
1.71,4245.43,1,37,2
1.76,3564.84,1,37,2
1.59,4235.48,1,37,2
1.54,5562.26,1,37,2
1.56,5730.24,1,37,1
1.59,5276.31,1,37,1
1.66,4137.6,1,37,1
1.59,6504.77,1,37,1
1.68,4884.82,1,37,1
1.66,5233.93,1,38,12
1.61,5227.98,1,38,12
1.58,6376.59,1,38,12
1.3,7132.62,1,38,12
1.27,6626.94,1,38,11
1.1,8894.34,1,38,11
1.61,7529.46,1,38,11
1.16,12920.67,1,38,11
1.76,6706.92,1,38,10
1.16,12154.78,1,38,10
1.39,8473.82,1,38,10
1.25,10827.2,1,38,10
1.79,6425.0,1,38,10
1.54,10037.87,1,38,9
1.52,9705.5,1,38,9
1.24,10718.92,1,38,9
1.29,10685.82,1,38,9
1.32,9356.4,1,38,8
1.56,9072.92,1,38,8
1.43,9194.34,1,38,8
1.33,11384.29,1,38,8
1.39,8573.51,1,38,7
1.44,8316.29,1,38,7
1.5,9628.02,1,38,7
1.41,8691.34,1,38,7
1.44,7492.18,1,38,7
1.19,9200.04,1,38,6
1.2,9147.53,1,38,6
1.16,9568.18,1,38,6
0.95,11300.16,1,38,6
1.05,11411.49,1,38,5
1.03,11131.05,1,38,5
1.37,8522.69,1,38,5
1.36,9008.52,1,38,5
1.37,8833.79,1,38,5
1.41,8668.48,1,38,4
1.19,9118.19,1,38,4
0.93,11987.87,1,38,4
1.35,6699.78,1,38,4
1.14,9029.13,1,38,3
1.0,8346.57,1,38,3
1.23,6650.92,1,38,3
1.54,4091.44,1,38,3
1.41,4791.05,1,38,2
1.48,3525.02,1,38,2
1.29,5510.43,1,38,2
1.34,4905.87,1,38,2
1.35,5520.68,1,38,1
1.45,5064.84,1,38,1
1.4,4173.42,1,38,1
1.35,6424.72,1,38,1
1.45,5094.68,1,38,1
1.68,3911.18,1,39,12
1.5,4814.51,1,39,12
1.39,6116.62,1,39,12
1.16,7012.95,1,39,12
1.1,6187.92,1,39,11
0.98,9215.63,1,39,11
1.17,9499.5,1,39,11
0.96,13847.12,1,39,11
1.77,6335.66,1,39,10
0.97,12376.43,1,39,10
1.15,8323.19,1,39,10
1.02,12750.65,1,39,10
1.69,5791.95,1,39,10
1.34,10226.36,1,39,9
1.52,8239.74,1,39,9
1.08,12126.14,1,39,9
1.15,11844.17,1,39,9
1.05,11054.8,1,39,8
1.41,9794.48,1,39,8
1.26,9274.44,1,39,8
1.19,11490.52,1,39,8
1.2,8671.66,1,39,7
1.51,7005.43,1,39,7
1.49,7945.23,1,39,7
1.33,9499.39,1,39,7
1.52,7064.25,1,39,7
1.19,9043.11,1,39,6
1.18,9331.05,1,39,6
1.21,10823.6,1,39,6
0.89,11777.82,1,39,6
0.96,9933.8,1,39,5
0.79,12266.68,1,39,5
1.35,6897.54,1,39,5
1.36,7229.48,1,39,5
1.35,6667.12,1,39,5
1.4,6973.42,1,39,4
1.06,8814.87,1,39,4
0.81,14080.32,1,39,4
1.31,6828.81,1,39,4
0.99,9949.85,1,39,3
0.94,9084.56,1,39,3
1.22,7169.41,1,39,3
1.55,3800.32,1,39,3
1.29,4884.11,1,39,2
1.38,4281.11,1,39,2
1.21,6559.49,1,39,2
1.29,5897.89,1,39,2
1.33,6019.01,1,39,1
1.55,4774.87,1,39,1
1.37,4509.76,1,39,1
1.28,6018.32,1,39,1
1.24,5024.11,1,39,1
2.41,4567.83,1,40,12
2.36,3768.98,1,40,12
2.46,3874.86,1,40,12
2.52,4384.51,1,40,12
2.61,4143.89,1,40,11
2.54,5413.97,1,40,11
2.65,6026.15,1,40,11
2.82,5372.3,1,40,11
2.44,5676.57,1,40,10
2.23,5525.46,1,40,10
2.13,4315.59,1,40,10
2.39,5634.61,1,40,10
2.33,6408.53,1,40,10
2.18,6758.91,1,40,9
2.17,7095.5,1,40,9
2.19,7223.46,1,40,9
2.19,6913.79,1,40,9
2.23,6918.81,1,40,8
2.19,6172.17,1,40,8
1.96,7490.34,1,40,8
2.2,7923.11,1,40,8
2.19,7426.56,1,40,7
2.15,7348.62,1,40,7
2.14,7715.38,1,40,7
2.13,8347.48,1,40,7
2.13,9057.29,1,40,7
1.79,9617.62,1,40,6
2.13,7417.31,1,40,6
2.11,7608.58,1,40,6
2.08,8123.66,1,40,6
1.99,9333.72,1,40,5
2.01,8439.22,1,40,5
1.72,11673.76,1,40,5
1.4,12962.2,1,40,5
1.41,13056.72,1,40,5
2.01,8840.73,1,40,4
1.95,8477.64,1,40,4
2.05,7871.28,1,40,4
2.03,8108.18,1,40,4
2.07,7588.03,1,40,3
1.96,7688.54,1,40,3
2.04,7402.74,1,40,3
1.88,9728.1,1,40,3
2.01,7998.27,1,40,2
2.04,6818.11,1,40,2
1.98,7588.38,1,40,2
1.72,8361.61,1,40,2
1.73,9768.28,1,40,1
1.73,7361.79,1,40,1
1.72,6880.85,1,40,1
1.68,6929.96,1,40,1
1.68,7911.16,1,40,1
1.43,12022.95,1,41,12
1.63,12212.22,1,41,12
1.49,14513.56,1,41,12
2.06,9419.21,1,41,12
2.12,10271.6,1,41,11
2.22,8535.78,1,41,11
2.1,10261.69,1,41,11
2.51,11300.17,1,41,11
2.74,8933.54,1,41,10
2.73,8533.85,1,41,10
2.28,11256.86,1,41,10
2.22,10499.71,1,41,10
1.99,12215.92,1,41,10
2.35,9831.47,1,41,9
2.15,10274.36,1,41,9
1.59,18422.92,1,41,9
1.79,15730.69,1,41,9
1.89,14359.34,1,41,8
1.92,12240.19,1,41,8
1.91,15584.89,1,41,8
1.48,20143.55,1,41,8
1.97,13275.24,1,41,7
1.69,17192.77,1,41,7
1.91,14864.69,1,41,7
1.43,20997.51,1,41,7
1.49,21506.43,1,41,7
1.52,20209.95,1,41,6
1.46,20841.07,1,41,6
1.45,18898.31,1,41,6
1.52,17431.92,1,41,6
1.44,18843.84,1,41,5
